2.730550804278043,8.188288968766798,0.03371672264149603,0.38492574118620754,16.460625789200222,0.10743877317463951,classical
3.524362935852477,11.378371209046213,0.04652980948616851,-1.9486449177504421,17.34498983117269,0.09007400625619898,classical
3.3510983308691675,10.216562457555987,0.04200016165626866,-0.9594378059150207,16.93541781866486,0.09944304570077057,classical
2.6206543575027323,9.623375184508339,0.03895984360346357,-3.1545046488277433,18.27776703253575,0.09950408178835736,classical
1.776203412518472,6.564651833175707,0.02656473274109129,-3.0593844604801705,16.423805675744354,0.09225604638742657,classical
1.7332616914805918,6.263659788004443,0.025386214935186315,-2.6816139137146995,16.37196144369453,0.0933699549858854,classical
2.428122439109079,7.453088118267821,0.030619402120498778,-1.017820164816908,17.284212981734328,0.10681315327687495,classical
2.779280463505959,10.066875351730049,0.0407945504571067,-3.529207727882318,17.99452932930248,0.09745937285420005,classical
2.959538137515715,10.048686284725127,0.04091948588017833,-1.3583768340615168,17.073180736337793,0.09442282749675746,classical
2.555055430335937,8.50725321673614,0.03469769983181606,-0.3109244509349086,16.16296137852032,0.09396505683985656,classical
3.5968411852374387,10.319746788831294,0.04268956487665553,-2.266612710821968,16.941288690201727,0.09739833676661326,classical
3.8914211596705255,12.131341352535365,0.04976617127953697,-1.7078738447262116,17.12974918382645,0.08349736781872281,classical
2.3550614120575157,7.307886503907862,0.029991936065699554,-2.1018174889756773,16.82297459828367,0.10014496070801862,classical
4.1325815137756905,11.868592428441737,0.04909165012213828,-1.33378278557884,18.04634431033688,0.09820706492713817,classical
1.4612391305351737,5.121448702272256,0.020803713756422905,-2.5022984214683732,15.262968116562798,0.0742198825055314,classical
1.8340160230944633,8.86987884962693,0.03538061769804309,-2.9099624623941054,17.42103139490833,0.09028763256275273,classical
1.74007036383845,5.930988130425932,0.024143818864997127,-2.0268663282713772,16.79045122572314,0.1015182726787213,classical
2.3891594455388554,9.378826381630997,0.0378058273121488,-2.3200418319855873,19.59874735088165,0.11462577248798352,classical
2.2245747819760786,8.62663406957236,0.03479987300945518,-3.249673295039553,17.42088209417878,0.09085221637293049,classical
